ALL SAINTS CLINIC,district|101,facility_type|Clinic,Clinic-101-2
SSESE MEDICAL CENTRE CLINIC,district|101,facility_type|Clinic,Clinic-101-3
ST. ELIZABETH UNIT CLINIC,district|101,facility_type|Clinic,Clinic-101-1
BUMANGI Health Centre II,district|101,facility_type|HCII,HCII-101-2
JANA Health Centre II,district|101,facility_type|HCII,HCII-101-3
MULABANA Health Centre II,district|101,facility_type|HCII,HCII-101-1
BUBEKE Health Centre III,district|101,facility_type|HCIII,HCIII-101-2
BUFUMIRA Health Centre III,district|101,facility_type|HCIII,HCIII-101-3
BWENDERO Health Centre III,district|101,facility_type|HCIII,HCIII-101-4
LULAMBA Health Centre III,district|101,facility_type|HCIII,HCIII-101-5
MAZINGA Health Centre III,district|101,facility_type|HCIII,HCIII-101-6
MUGOYE Health Centre III,district|101,facility_type|HCIII,HCIII-101-1
BUKASA Health Centre IV,district|101,facility_type|HCIV,HCIV-101-2
KALANGALA Health Centre IV,district|101,facility_type|HCIV,HCIV-101-1
BRITISH AMERICAN TOBACCO CLINIC,district|102,facility_type|Clinic,Clinic-102-2
CURE CENTRE CLINIC MAKINDYE CLINIC,district|102,facility_type|Clinic,Clinic-102-3
DEMBE CLINIC,district|102,facility_type|Clinic,Clinic-102-4
DEMBE CLINIC BUSEGA CLINIC,district|102,facility_type|Clinic,Clinic-102-5
"FAMILY CARE CLINIC, LAB. AND MATERNITY Lukuli CLINIC",district|102,facility_type|Clinic,Clinic-102-6
FAMILY HOPE CENTER KAMPALA CLINIC,district|102,facility_type|Clinic,Clinic-102-7
Gabex Medical Centre CLINIC,district|102,facility_type|Clinic,Clinic-102-8
GOD'S GRACE MEDICAL CENTRE CLINIC,district|102,facility_type|Clinic,Clinic-102-9
GOOD HEALTH FOR WOMEN CLINIC,district|102,facility_type|Clinic,Clinic-102-10
GOOD WILL POLYCLINIC and NURSING HOME CLINIC,district|102,facility_type|Clinic,Clinic-102-11
HESACAR MEDICAL CENTRE CLINIC,district|102,facility_type|Clinic,Clinic-102-12
HOSPICE AFRICA UGANDA CLINIC,district|102,facility_type|Clinic,Clinic-102-13
Ikan CLINIC,district|102,facility_type|Clinic,Clinic-102-14
INTERNATIONAL MEDICAL GROUP CLINIC,district|102,facility_type|Clinic,Clinic-102-15
KANYANYA TASO CENTER CLINIC,district|102,facility_type|Clinic,Clinic-102-16
KAWEMPE HOME CARE INITIATIVE CLINIC,district|102,facility_type|Clinic,Clinic-102-17
KAWEMPE TTULA CLINIC,district|102,facility_type|Clinic,Clinic-102-18
Life Link medical centre CLINIC,district|102,facility_type|Clinic,Clinic-102-19
LINDA FAMILY CLINIC,district|102,facility_type|Clinic,Clinic-102-20
LMK MEDICAL LAB CLINIC,district|102,facility_type|Clinic,Clinic-102-21
LOUIS MEMORIAL MEDICAL CENTRE CLINIC,district|102,facility_type|Clinic,Clinic-102-22
LUKE MEDICAL CENTRE CLINIC,district|102,facility_type|Clinic,Clinic-102-23
MERCY MEDICAL CENTRE CLINIC,district|102,facility_type|Clinic,Clinic-102-24
N.G EBENEZER CLINIC,district|102,facility_type|Clinic,Clinic-102-25
NAKASERO BLOOD BANK CLINIC,district|102,facility_type|Clinic,Clinic-102-26
NATIONAL TB REFERENCE LABORATORY CLINIC,district|102,facility_type|Clinic,Clinic-102-27
NSAMBYA HOME CLINIC,district|102,facility_type|Clinic,Clinic-102-28
REACH OUT - BANDA CLINIC,district|102,facility_type|Clinic,Clinic-102-29
REACH OUT - KINAWATAKA CLINIC,district|102,facility_type|Clinic,Clinic-102-30
SAFEGUARD NURSING HOME CLINIC,district|102,facility_type|Clinic,Clinic-102-31
ST JACENT MEDICAL CENTER CLINIC,district|102,facility_type|Clinic,Clinic-102-32
ST. JORDAN MEDICAL CENTRE CLINIC,district|102,facility_type|Clinic,Clinic-102-33
ST. LUKE NTINDA CLINIC,district|102,facility_type|Clinic,Clinic-102-34
SUNBAY CLINIC,district|102,facility_type|Clinic,Clinic-102-35
TASO MULAGO CENTER CLINIC,district|102,facility_type|Clinic,Clinic-102-36
THE SURGERY CLINIC,district|102,facility_type|Clinic,Clinic-102-37
TOUCH CLINIC,district|102,facility_type|Clinic,Clinic-102-38
UGACOF CLINIC,district|102,facility_type|Clinic,Clinic-102-39
UGANDA BAATI CLINIC,district|102,facility_type|Clinic,Clinic-102-40
WARIZ MEDICAL CENTER CLINIC,district|102,facility_type|Clinic,Clinic-102-41
WHITE HORSE NURSING HOME CLINIC,district|102,facility_type|Clinic,Clinic-102-42
BIVA MATERNITY CLINIC,district|102,facility_type|Clinic,Clinic-102-43
BUKIRWA MATERNITY CLINIC,district|102,facility_type|Clinic,Clinic-102-44
ABI CLINIC,district|102,facility_type|Clinic,Clinic-102-45
ALIVE MEDICAL SERVICES CLINIC,district|102,facility_type|Clinic,Clinic-102-46
ALIVE MEDICAL SERVICES  CLINIC,district|102,facility_type|Clinic,Clinic-102-47
BENEDICT MEDICAL CENTER CLINIC,district|102,facility_type|Clinic,Clinic-102-1
BUGOLOBI HOSPITAL,district|102,facility_type|GHospital,GHospital-102-2
GALILEE COMM GEN HOSPITAL HOSPITAL,district|102,facility_type|GHospital,GHospital-102-3
INTERNATIONAL HOSPITAL KAMPALA HOSPITAL,district|102,facility_type|GHospital,GHospital-102-4
KADIC HOSPITAL,district|102,facility_type|GHospital,GHospital-102-5
KIBULI HOSPITAL,district|102,facility_type|GHospital,GHospital-102-6
KOLOLO HOSPITAL,district|102,facility_type|GHospital,GHospital-102-7
MBUYA UPDF CLINIC,district|102,facility_type|GHospital,GHospital-102-8
MENGO HOSPITAL,district|102,facility_type|GHospital,GHospital-102-9
MURCHISON BAY HOSPITAL,district|102,facility_type|GHospital,GHospital-102-10
NORVIK HOSPITAL HOSPITAL,district|102,facility_type|GHospital,GHospital-102-11
NSAMBYA HOSPITAL HOSPITAL,district|102,facility_type|GHospital,GHospital-102-12
RUBAGA HOSPITAL HOSPITAL,district|102,facility_type|GHospital,GHospital-102-1
BUGOLOBI HEALTH CARE CLINIC BUGOLOBI Health Centre II,district|102,facility_type|HCII,HCII-102-2
CENTENARY MEDICAL CONSULTATION Health Centre II,district|102,facility_type|HCII,HCII-102-3
CENTRAL MEDICAL and DENTAL CLINIC,district|102,facility_type|HCII,HCII-102-4
CHANNEL DENTAL CLINIC,district|102,facility_type|HCII,HCII-102-5
CHARITY CLINIC,district|102,facility_type|HCII,HCII-102-6
CHELSEA MEDICAL Health Centre II,district|102,facility_type|HCII,HCII-102-7
CHILDREN'S CLINIC KAMPALA Health Centre II,district|102,facility_type|HCII,HCII-102-8
CHINESE CLINIC- KABALAGALA Health Centre II,district|102,facility_type|HCII,HCII-102-9
CHINESE CLINIC- WABIGALO Health Centre II,district|102,facility_type|HCII,HCII-102-10
CHRIS MEDICAL CLINIC,district|102,facility_type|HCII,HCII-102-11
CHURCH OF GOD Health Centre II,district|102,facility_type|HCII,HCII-102-12
CITY SQUARE HEALTH CARE Health Centre II,district|102,facility_type|HCII,HCII-102-13
CLEMENT HILL HEALTH CENTRE Health Centre II,district|102,facility_type|HCII,HCII-102-14
CLOCKWISE CLINIC,district|102,facility_type|HCII,HCII-102-15
COFFEE MARKETING BOARD Health Centre II,district|102,facility_type|HCII,HCII-102-16
COMMUNITY HEALTH CARE Health Centre II,district|102,facility_type|HCII,HCII-102-17
COMMUNITY MEDICAL Health Centre II,district|102,facility_type|HCII,HCII-102-18
CONJAY CLINIC,district|102,facility_type|HCII,HCII-102-19
CORNER CLINIC,district|102,facility_type|HCII,HCII-102-20
CRANE HEALTH SERVICES Health Centre II,district|102,facility_type|HCII,HCII-102-21
CRIS CLINIC,district|102,facility_type|HCII,HCII-102-22
CRIS GRACE MEDICAL CARE CLINIC,district|102,facility_type|HCII,HCII-102-23
CRISTA CLINIC,district|102,facility_type|HCII,HCII-102-24
CURE MEDICAL CENTRE- BUKESA Health Centre II,district|102,facility_type|HCII,HCII-102-25
CURE MEDICAL CENTRE-KABOWA Health Centre II,district|102,facility_type|HCII,HCII-102-26
D and M CLINIC,district|102,facility_type|HCII,HCII-102-27
D.D CLINIC,district|102,facility_type|HCII,HCII-102-28
DAIRY CO-OPERATION Health Centre II,district|102,facility_type|HCII,HCII-102-29
DAKA MEDIC AID CLINIC,district|102,facility_type|HCII,HCII-102-30
DAN CON HEALTH CARE Health Centre II,district|102,facility_type|HCII,HCII-102-31
DEBORAH CLINIC,district|102,facility_type|HCII,HCII-102-32
DELPH DENTAL CLINIC,district|102,facility_type|HCII,HCII-102-33
DEN CLINIC,district|102,facility_type|HCII,HCII-102-34
DESTINY HEALTH CARE CLINIC,district|102,facility_type|HCII,HCII-102-35
DICK M/C Health Centre II,district|102,facility_type|HCII,HCII-102-36
