benefit_type|Acting,benefit_type|Acting
benefit_type|Baggage,benefit_type|Baggage
benefit_type|Bicycle,benefit_type|Bicycle
benefit_type|Children,benefit_type|Children
benefit_type|Climate,benefit_type|Climate
benefit_type|Dinner,benefit_type|Dinner
benefit_type|Disturbance,benefit_type|Disturbance
benefit_type|Duty,benefit_type|Duty
benefit_type|Education,benefit_type|Education
benefit_type|Gratuity,benefit_type|Gratuity
benefit_type|Health,benefit_type|Health
benefit_type|Holiday,benefit_type|Holiday
benefit_type|Honoraria,benefit_type|Honoraria
benefit_type|Lunch,benefit_type|Lunch
benefit_type|Milage,benefit_type|Milage
benefit_type|Night,benefit_type|Night
benefit_type|Overtime,benefit_type|Overtime
benefit_type|Pocket,benefit_type|Pocket
benefit_type|Risk,benefit_type|Risk
benefit_type|Safari,benefit_type|Safari
benefit_type|Settle,benefit_type|Settle
benefit_type|Sitting,benefit_type|Sitting
benefit_type|Training,benefit_type|Training
benefit_type|Transit,benefit_type|Transit
benefit_type|Transport,benefit_type|Transport
benefit_type|Warm,benefit_type|Warm
cadre|1,cadre|Admin
cadre|14,cadre|Medical
cadre|15,cadre|Midwife
cadre|16,cadre|Nurse
cadre|17,cadre|Pharma
cadre|20,cadre|Support
cadre|4,cadre|AHPC
cadre|8,cadre|Dental
cadre|AHPC,cadre|AHPC
cadre|Admin,cadre|Admin
cadre|Dental,cadre|Dental
cadre|Educat,cadre|Educat
cadre|Medical,cadre|Medical
cadre|Midwfe,cadre|Midwife
cadre|Nurse,cadre|Nurse
cadre|Pharma,cadre|Pharma
cadre|Support,cadre|Support
council|AHPC,council|AHPC
council|ICAC,council|ICAC
council|PHARMACY,council|PHARMACY
council|UERB,council|UERB
council|UMDPC,council|UMDPC
council|UNMC,council|UNMC
department|administration,department|Administration
department|audit,department|audit
department|community_services,department|community_services
department|council,department|council
department|education,department|education
department|finance,department|Finance
department|health,department|health
department|natural_resources,department|natural_resources
department|planning,department|planning
department|production,department|production
department|works,department|works
disciplinary_action_type|dismissal,disciplinary_action_type|Dismissal
disciplinary_action_type|early_retirement,disciplinary_action_type|Early_retirement
disciplinary_action_type|half_pay,disciplinary_action_type|Half_pay
disciplinary_action_type|increment_deferment,disciplinary_action_type|Increment_deferment
disciplinary_action_type|increment_stoppage,disciplinary_action_type|Increment_stoppage
disciplinary_action_type|increment_suspension,disciplinary_action_type|Increment_suspension
disciplinary_action_type|increment_withholding,disciplinary_action_type|Increment_withholding
disciplinary_action_type|making_good,disciplinary_action_type|Making_good
disciplinary_action_type|reduction_in_rank,disciplinary_action_type|Reduction_in_rank
disciplinary_action_type|removal,disciplinary_action_type|Removal
disciplinary_action_type|surcharge,disciplinary_action_type|Surcharge
disciplinary_action_type|suspension,disciplinary_action_type|Suspension
disciplinary_action_type|transfer,disciplinary_action_type|Transfer
disciplinary_action_type|warning,disciplinary_action_type|Warning
district|102,district|102
district|201,district|201
district|202,district|202
district|203,district|203
district|206,district|206
district|209,district|209
district|210,district|210
district|212,district|212
district|215,district|215
district|217,district|217
district|220,district|220
district|221,district|221
district|223,district|223
district|301,district|301
district|302,district|302
district|303,district|303
district|304,district|304
district|305,district|305
district|306,district|306
district|307,district|307
district|308,district|308
district|309,district|309
district|310,district|310
district|311,district|311
district|312,district|312
district|313,district|313
district|314,district|314
district|315,district|315
district|316,district|316
district|317,district|317
district|318,district|318
district|319,district|319
district|321,district|321
district|401,district|401
district|404,district|404
district|406,district|406
district|408,district|408
district|412,district|412
district|414,district|414
edu_type|1,edu_type|Masters
edu_type|2,edu_type|Other
edu_type|3,edu_type|Other
edu_type|4,edu_type|Other
edu_type|5,edu_type|PhD
edu_type|7,edu_type|Bachelors
edu_type|8,edu_type|Certificate
edu_type|9,edu_type|Diploma
employment_terms|CContract,employment_terms|CContract
employment_terms|Contract,employment_terms|Contract
employment_terms|Expert,employment_terms|Expert
employment_terms|LContract,employment_terms|LContract
employment_terms|PContract,employment_terms|PContract
employment_terms|Permanent,employment_terms|Permanent
employment_terms|Probation,employment_terms|Probation
employment_terms|TPermanent,employment_terms|TPermanent
employment_terms|Temporary,employment_terms|Temporary
employment_terms|UNL,employment_terms|UNL
facility|Clinic-302-1,facility|Clinic-302-1
facility|Clinic-302-2,facility|Clinic-302-2
facility|Clinic-302-3,facility|Clinic-302-3
facility|Clinic-302-4,facility|Clinic-302-4
facility|Clinic-302-5,facility|Clinic-302-5
facility|Clinic-302-6,facility|Clinic-302-6
facility|Clinic-302-7,facility|Clinic-302-7
facility|Clinic-302-8,facility|Clinic-302-8
facility|DHO-302-14,facility|Clinic-302-1
facility|GHospital-302-1,facility|GHospital-302-1
facility|HCII-302-1,facility|HCII-302-1
facility|HCII-302-10,facility|HCII-302-10
facility|HCII-302-11,facility|HCII-302-11
facility|HCII-302-12,facility|HCII-302-12
facility|HCII-302-13,facility|HCII-302-13
facility|HCII-302-14,facility|HCII-302-14
facility|HCII-302-15,facility|HCII-302-15
facility|HCII-302-16,facility|HCII-302-16
facility|HCII-302-17,facility|HCII-302-17
facility|HCII-302-18,facility|HCII-302-18
facility|HCII-302-19,facility|HCII-302-19
facility|HCII-302-2,facility|HCII-302-2
facility|HCII-302-20,facility|HCII-302-20
facility|HCII-302-21,facility|HCII-302-21
facility|HCII-302-22,facility|HCII-302-22
facility|HCII-302-23,facility|HCII-302-23
facility|HCII-302-24,facility|HCII-302-24
facility|HCII-302-25,facility|HCII-302-25
facility|HCII-302-26,facility|HCII-302-26
facility|HCII-302-27,facility|HCII-302-27
facility|HCII-302-3,facility|HCII-302-3
facility|HCII-302-4,facility|HCII-302-4
facility|HCII-302-5,facility|HCII-302-5
facility|HCII-302-6,facility|HCII-302-6
facility|HCII-302-7,facility|HCII-302-7
facility|HCII-302-8,facility|HCII-302-8
facility|HCII-302-9,facility|HCII-302-9
facility|HCIII-302-10,facility|HCIII-302-10
facility|HCIII-302-11,facility|HCIII-302-1
facility|HCIII-302-2,facility|HCIII-302-2
facility|HCIII-302-3,facility|HCIII-302-3
facility|HCIII-302-4,facility|HCIII-302-4
facility|HCIII-302-5,facility|HCIII-302-5
facility|HCIII-302-6,facility|HCIII-302-6
facility|HCIII-302-7,facility|HCIII-302-7
facility|HCIII-302-8,facility|HCIII-302-8
facility|HCIII-302-9,facility|HCIII-302-9
facility|HCIV-302-12,facility|HCIV-302-1
facility|Town-302-13,facility|Town-302-1
facility_type|Board,facility_type|Board
facility_type|CAO,facility_type|CAO
facility_type|Commission,facility_type|Commission
facility_type|DHO,facility_type|DHO
facility_type|Ghospital,facility_type|Ghospital
facility_type|HCII,facility_type|HCII
facility_type|HCIII,facility_type|HCIII
facility_type|HCIV,facility_type|HCIV
facility_type|HospAdmin,facility_type|HospAdmin
facility_type|Ministry,facility_type|Ministry
facility_type|Municipal,facility_type|Municipal
facility_type|National,facility_type|National
facility_type|Primary,facility_type|Primary
facility_type|Regional,facility_type|Regional
facility_type|Rehabilitation,facility_type|Rehabilitation
facility_type|Secondary,facility_type|Secondary
facility_type|Sectoral,facility_type|Sectoral
facility_type|Subcounty,facility_type|Subcounty
facility_type|Tertiary,facility_type|Tertiary
facility_type|Town,facility_type|Town
id_type|1,id_type|id
id_type|computer,id_type|computer
id_type|file,id_type|file
id_type|id,id_type|id
id_type|passport,id_type|passport
id_type|tin,id_type|tin
id_type|voter,id_type|voter
job|11120101,job|11120101
job|24110103,job|24110103
job|33130103,job|33130103
job|12110104,job|12110104
job|12110103,job|12110103
job|22400304,job|22400304
job|53290101,job|53290101
job|22400303,job|22400303
job|71120101,job|71120101
job|71150102,job|71150102
job|74110101,job|74110101
job|71260102,job|71260102
job|54140103,job|54140103
job|51200104,job|51200104
job|11120603,job|11120603
job|33410203,job|33410203
job|22400504,job|22400504
job|11120501,job|11120501
job|11120502,job|11120502
job|11120505,job|11120505
job|11120510,job|11120510
job|11120509,job|11120509
job|11120511,job|11120511
job|11120514,job|11120514
job|11120515,job|11120515
job|11120528,job|11120528
job|11120503,job|11120503
job|11120504,job|11120504
job|11120529,job|11120529
job|11120506,job|11120506
job|11120507,job|11120507
job|11120508,job|11120508
job|11120525,job|11120525
job|11120513,job|11120513
job|11120512,job|11120512
job|11120516,job|11120516
job|11120527,job|11120527
job|11120517,job|11120517
job|11120526,job|11120526
job|11120518,job|11120518
job|11120519,job|11120519
job|11120520,job|11120520
job|11120521,job|11120521
job|11120522,job|11120522
job|11120523,job|11120523
job|11120524,job|11120524
job|35110102,job|35110102
job|22620204,job|22620204
job|12130102,job|12130102
job|12130103,job|12130103
job|23300106,job|23300106
job|21420203,job|21420203
job|21510103,job|21510103
job|21440203,job|21440203
job|32560404,job|32560404
job|61230104,job|61230104
job|22630104,job|22630104
job|32530106,job|32530106
job|32570104,job|32570104
job|23510104,job|23510104
job|32530404,job|32530404
job|51510103,job|51510103
job|23200104,job|23200104
job|26220104,job|26220104
job|22400704,job|22400704
job|32520104,job|32520104
job|22220204,job|22220204
job|25220204,job|25220204
job|22210106,job|22210106
job|22210704,job|22210704
job|22212904,job|22212904
job|22212704,job|22212704
job|22212604,job|22212604
job|22212404,job|22212404
job|22212504,job|22212504
job|22212204,job|22212204
job|22212304,job|22212304
job|22213004,job|22213004
job|22212104,job|22212104
job|22210404,job|22210404
job|22210504,job|22210504
job|22210304,job|22210304
job|22210904,job|22210904
job|22212004,job|22212004
job|22212804,job|22212804
job|22210804,job|22210804
job|22210604,job|22210604
job|22220104,job|22220104
job|22650104,job|22650104
job|22690104,job|22690104
job|22400104,job|22400104
job|22400604,job|22400604
job|22400804,job|22400804
job|22640104,job|22640104
job|33230104,job|33230104
job|22400204,job|22400204
job|32520205,job|32520205
job|33430203,job|33430203
job|22660204,job|22660204
job|33230204,job|33230204
job|22660105,job|22660105
job|22660103,job|22660103
job|33440101,job|33440101
job|21200103,job|21200103
job|31410103,job|31410103
job|21490103,job|21490103
job|32120104,job|32120104
job|32120106,job|32120106
job|32120105,job|32120105
job|32120101,job|32120101
job|94120102,job|94120102
job|26360101,job|26360101
job|73230101,job|73230101
job|21310304,job|21310304
job|83310101,job|83310101
job|83220101,job|83220101
job|52300103,job|52300103
job|51200103,job|51200103
job|53210104,job|53210104
job|34340101,job|34340101
job|11120601,job|11120601
job|52300101,job|52300101
job|12110201,job|12110201
job|33410202,job|33410202
job|22400503,job|22400503
job|71270104,job|71270104
job|71270103,job|71270103
job|11120410,job|11120410
job|11120401,job|11120401
job|11120402,job|11120402
job|11120409,job|11120409
job|11120407,job|11120407
job|11120403,job|11120403
job|11120404,job|11120404
job|11120405,job|11120405
job|11120408,job|11120408
job|11120406,job|11120406
job|32530302,job|32530302
job|35110101,job|35110101
job|22121402,job|22121402
job|22120402,job|22120402
job|22121302,job|22121302
job|22611002,job|22611002
job|22122102,job|22122102
job|22120502,job|22120502
job|22121802,job|22121802
job|22610202,job|22610202
job|22120302,job|22120302
job|22122203,job|22122203
job|22120102,job|22120102
job|22121102,job|22121102
job|22121702,job|22121702
job|22121602,job|22121602
job|22121502,job|22121502
job|22120902,job|22120902
job|22120702,job|22120702
job|22610302,job|22610302
job|22610402,job|22610402
job|22610502,job|22610502
job|22120602,job|22120602
job|22121002,job|22121002
job|22610602,job|22610602
job|22120802,job|22120802
job|22610702,job|22610702
job|22610802,job|22610802
job|22120202,job|22120202
job|22122002,job|22122002
job|22121202,job|22121202
job|22610902,job|22610902
job|51200105,job|51200105
job|41310203,job|41310203
job|42220102,job|42220102
job|42220101,job|42220101
job|81320101,job|81320101
job|25210101,job|25210101
job|41320102,job|41320102
job|33430302,job|33430302
job|35120201,job|35120201
job|42140101,job|42140101
job|53290106,job|53290106
job|22610103,job|22610103
job|22611003,job|22611003
job|22610203,job|22610203
job|22610303,job|22610303
job|22610403,job|22610403
job|22610503,job|22610503
job|22610603,job|22610603
job|22610703,job|22610703
job|22610803,job|22610803
job|22610903,job|22610903
job|32140106,job|32140106
job|32140103,job|32140103
job|11120602,job|11120602
job|11200206,job|11200206
job|11200201,job|11200201
job|11200202,job|11200202
job|11200203,job|11200203
job|11200204,job|11200204
job|11200205,job|11200205
job|23410102,job|23410102
job|23300102,job|23300102
job|11200401,job|11200401
job|11200404,job|11200404
job|11200402,job|11200402
job|11200403,job|11200403
job|13450102,job|13450102
job|22401003,job|22401003
job|91210101,job|91210101
job|11200108,job|11200108
job|11120201,job|11120201
job|11200101,job|11200101
job|11200102,job|11200102
job|11200103,job|11200103
job|11200104,job|11200104
job|11200105,job|11200105
job|11120205,job|11120205
job|11120203,job|11120203
job|11120204,job|11120204
job|11120202,job|11120202
job|22620203,job|22620203
job|12130101,job|12130101
job|21640103,job|21640103
job|91110101,job|91110101
job|91120103,job|91120103
job|53210102,job|53210102
job|21330104,job|21330104
job|26310105,job|26310105
job|23410105,job|23410105
job|23300105,job|23300105
job|21420204,job|21420204
job|21510104,job|21510104
job|21440204,job|21440204
job|32220102,job|32220102
job|32210102,job|32210102
job|32210202,job|32210202
job|32560403,job|32560403
job|61230105,job|61230105
job|61230106,job|61230106
job|61230103,job|61230103
job|22630105,job|22630105
job|22630103,job|22630103
job|21310203,job|21310203
job|24110204,job|24110204
job|11200106,job|11200106
job|31420101,job|31420101
job|12110204,job|12110204
job|53290110,job|53290110
job|22650203,job|22650203
job|31120101,job|31120101
job|83440101,job|83440101
job|51530101,job|51530101
job|23410101,job|23410101
job|23300101,job|23300101
job|32530503,job|32530503
job|32530203,job|32530203
job|32530103,job|32530103
job|32520304,job|32520304
job|32520303,job|32520303
job|32570103,job|32570103
job|23510103,job|23510103
job|12130203,job|12130203
job|21200203,job|21200203
job|24240104,job|24240104
job|32530403,job|32530403
job|31420102,job|31420102
job|13420103,job|13420103
job|11200107,job|11200107
job|21420103,job|21420103
job|53290109,job|53290109
job|51510102,job|51510102
job|44160103,job|44160103
job|26360102,job|26360102
job|21310404,job|21310404
job|31320102,job|31320102
job|31320101,job|31320101
job|26220203,job|26220203
job|35120101,job|35120101
job|23560101,job|23560101
job|13300103,job|13300103
job|23510203,job|23510203
job|23200103,job|23200103
job|21440103,job|21440103
job|24110203,job|24110203
job|94120101,job|94120101
job|53290102,job|53290102
job|31320301,job|31320301
job|73180101,job|73180101
job|23100103,job|23100103
job|26220102,job|26220102
job|74120101,job|74120101
job|83320101,job|83320101
job|75230101,job|75230101
job|22400703,job|22400703
job|53290108,job|53290108
job|32120305,job|32120305
job|32120203,job|32120203
job|32120403,job|32120403
job|32120303,job|32120303
job|33440202,job|33440202
job|42260102,job|42260102
job|22110103,job|22110103
job|22121403,job|22121403
job|22120403,job|22120403
job|22121303,job|22121303
job|22122103,job|22122103
job|22120503,job|22120503
job|22121803,job|22121803
job|22120303,job|22120303
job|22122204,job|22122204
